2018.08.31,00:00,311397,311550,309531,309608,360
2018.09.01,00:00,309723,319372,307634,318269,541
2018.09.02,00:00,318769,336661,318769,334071,854
2018.09.03,00:00,334225,355592,332520,345584,1104
2018.09.04,00:00,346162,365406,346162,360287,1122
2018.09.05,00:00,360934,380762,357172,371035,905
2018.09.06,00:00,370596,370827,356766,357467,691
2018.09.07,00:00,357559,358136,347765,354931,733
2018.09.08,00:00,354807,357769,345469,347618,1072
2018.09.09,00:00,347456,347525,334436,344500,671
2018.09.10,00:00,344505,370409,344477,368037,807
2018.09.11,00:00,367391,390669,367391,372849,765
2018.09.12,00:00,372410,374833,360084,371720,684
2018.09.13,00:00,371928,380517,371928,374651,591
2018.09.14,00:00,374605,376772,374224,375306,246
2018.09.15,00:00,375260,383714,371293,383714,395
2018.09.16,00:00,392264,397096,383790,391818,475
2018.09.17,00:00,392448,394819,389494,394346,134
2018.09.18,00:00,394692,402757,394692,402264,224
2018.09.21,00:00,401986,401986,393274,393274,54
2018.09.22,00:00,395582,405399,394196,403668,328
2018.09.23,00:00,403206,422713,399732,418982,746
2018.09.24,00:00,418751,454238,418751,452564,906
2018.09.25,00:00,450718,491122,436535,490922,1048
2018.09.26,00:00,486882,557618,481405,557618,78252
2018.09.27,00:00,551154,551154,465960,488971,155545
2018.09.29,00:00,488914,504515,455634,490882,220463
2018.09.30,00:00,490843,498739,475735,481428,135667
2018.10.01,00:00,478734,484730,425974,425974,182793
2018.10.02,00:00,419865,425944,357339,407181,19850
2018.10.03,00:00,407202,407202,385521,385521,422
2018.10.04,00:00,390138,390138,376318,383237,8
2018.10.06,00:00,390155,390155,360174,366632,6939
2018.10.07,00:00,355562,383200,338266,378625,34211
2018.10.08,00:00,378394,410912,369399,406299,10602
2018.10.09,00:00,412064,437663,412064,430514,17406
2018.10.10,00:00,432820,444351,418983,425440,4696
2018.10.11,00:00,421289,429361,418983,427747,2830
2018.10.12,00:00,425902,425902,423595,423595,5
2018.10.13,00:00,421289,422904,408605,415524,504
2018.10.14,00:00,413350,413350,389352,389352,1365
2018.10.15,00:00,388895,409784,385351,409784,380
2018.10.16,00:00,410124,427685,410124,418643,1663
2018.10.17,00:00,419574,423354,409658,412237,65
2018.10.18,00:00,410864,412176,407521,410220,20
2018.10.20,00:00,408845,408845,394352,394352,211
2018.10.21,00:00,393984,408379,393984,407890,72
2018.10.22,00:00,408624,411893,405931,408302,39
2018.10.23,00:00,408009,408214,403502,406910,44
2018.10.24,00:00,407104,407359,401892,402291,17
2018.10.25,00:00,401893,404187,401642,403596,10
2018.10.27,00:00,404102,413397,404102,411825,50
2018.10.28,00:00,412754,424158,412754,422895,36
2018.10.29,00:00,424100,438246,424100,437367,34
2018.10.31,00:00,438112,453007,429541,430231,1800
2018.11.01,00:00,429290,429290,416224,419673,944
2018.11.03,00:00,420552,425919,413915,423383,184
2018.11.04,00:00,423605,437462,423605,436982,155
2018.11.05,00:00,438616,442541,432152,435328,261
2018.11.06,00:00,428228,432845,425688,431691,91
2018.11.09,00:00,424765,424765,424765,424765,1
2018.11.10,00:00,424765,430536,419225,421995,106
2018.11.11,00:00,422242,422242,408836,409641,155
2018.11.12,00:00,401680,408672,398743,398743,900
2018.11.13,00:00,399371,399371,383421,387158,357
2018.11.14,00:00,388983,389907,359665,360532,1335
2018.11.15,00:00,346276,362435,335887,355421,96
2018.11.17,00:00,346276,380421,336349,380421,2605
2018.11.18,00:00,382058,400218,380927,387829,1932
2018.11.19,00:00,390127,390127,372593,374670,64
2018.11.20,00:00,376853,387367,375379,379948,886
2018.11.21,00:00,379749,383212,376517,380760,149
2018.11.22,00:00,376979,378860,369822,371710,92
2018.11.23,00:00,370130,370130,361550,363120,20
2018.11.24,00:00,367514,371669,360120,367110,173
2018.11.25,00:00,369822,369822,369361,369592,3
2018.11.26,00:00,364282,367745,361050,362250,1122
2018.11.27,00:00,357818,361720,349508,349750,1056
2018.11.28,00:00,348123,350260,330578,330578,226
2018.11.29,00:00,326653,345583,318530,344250,3439
2018.11.30,00:00,341197,342650,340966,341800,8
2018.12.01,00:00,331501,340504,326653,337130,205
2018.12.02,00:00,339120,357590,339120,355750,229
2018.12.03,00:00,356433,356440,337734,339660,209
2018.12.04,00:00,339812,342120,333579,339580,218
2018.12.05,00:00,336580,340735,335195,339604,129
2018.12.06,00:00,344221,350916,342143,344452,152
2018.12.07,00:00,346068,346068,345837,345837,2
2018.12.08,00:00,347222,353225,346299,347915,196
2018.12.09,00:00,346530,346991,334755,336141,183
2018.12.10,00:00,332447,334986,323212,323212,187
2018.12.11,00:00,323674,325059,307052,309360,245
2018.12.12,00:00,308206,319287,304281,319287,260
2018.12.13,00:00,320904,327368,315132,315132,151
2018.12.14,00:00,313978,313978,313978,313978,1
2018.12.15,00:00,310515,314901,302434,303589,248
2018.12.16,00:00,301280,305666,298740,304743,223
2018.12.17,00:00,307052,310053,301049,301049,151
2018.12.18,00:00,300818,307513,300818,307513,188
2018.12.19,00:00,307052,308206,302203,302896,181
2018.12.20,00:00,302665,305205,302203,304974,32
2018.12.21,00:00,304281,304281,304281,304281,1
2018.12.22,00:00,304743,306128,303589,304974,125
2018.12.23,00:00,305897,310284,305897,308437,170
2018.12.24,00:00,308668,316286,308668,315363,171
2018.12.25,00:00,320211,349069,319518,340296,377
2018.12.26,00:00,348607,367077,327829,334755,324
2018.12.27,00:00,333601,333601,324828,327599,140
2018.12.28,00:00,325290,325290,322058,322058,10
2018.12.29,00:00,320904,331292,315132,330831,288
2018.12.30,00:00,331985,339373,330369,339373,261
2018.12.31,00:00,340296,341912,336141,336372,185
2019.01.01,00:00,331292,334755,328060,328984,55
2019.01.02,00:00,330369,333601,328060,333139,179
2019.01.03,00:00,336141,338911,334986,335679,73
2019.01.04,00:00,335910,336372,334525,335217,6
2019.01.05,00:00,336602,337295,329676,332447,142
2019.01.06,00:00,331754,339373,331754,338911,148
2019.01.07,00:00,339142,344914,338449,343528,99
2019.01.08,00:00,342143,344683,339373,342836,151
2019.01.09,00:00,341220,349069,340065,347453,115
2019.01.10,00:00,347915,352301,347684,347684,66
2019.01.11,00:00,349531,349531,348377,349069,8
2019.01.12,00:00,350223,360843,350223,359689,173
2019.01.13,00:00,360382,366615,347915,349762,157
2019.01.14,00:00,346530,355995,344914,353686,110
2019.01.15,00:00,355764,357380,353225,356688,65
2019.01.16,00:00,355764,362459,355764,362459,291
2019.01.17,00:00,363383,365900,359689,359689,212
2019.01.18,00:00,358535,359689,358535,359689,4
2019.01.19,00:00,358766,364700,357380,363100,175
2019.01.20,00:00,363400,370700,363400,367538,70
2019.01.21,00:00,368000,373700,366400,371000,473
2019.01.22,00:00,370300,374200,363600,367538,431
2019.01.23,00:00,367100,371000,364100,366100,326
2019.01.24,00:00,364883,367100,364100,366384,179
2019.01.25,00:00,366846,369385,366846,369385,8
2019.01.26,00:00,371001,373079,370540,373079,53
2019.01.27,00:00,374464,375400,371900,371925,210
2019.01.28,00:00,372100,374900,370300,374464,170
2019.01.29,00:00,376300,380200,375600,377466,287
2019.01.30,00:00,377400,380236,374700,375388,268
2019.01.31,00:00,375600,376700,371001,371694,218
2019.02.01,00:00,372387,372848,369385,369385,18
2019.02.02,00:00,370309,370309,353000,357100,624
2019.02.03,00:00,356700,364700,353000,362459,576
2019.02.04,00:00,362400,368924,362400,367308,330
2019.02.05,00:00,367300,371925,366100,370078,349
2019.02.06,00:00,371000,372100,365400,366100,244
2019.02.07,00:00,364700,370309,364700,369154,136
2019.02.08,00:00,369616,371001,369616,370309,9
2019.02.09,00:00,368700,371694,368700,370500,21
2019.02.10,00:00,371400,376311,371400,374400,56
2019.02.11,00:00,373541,373541,369800,371700,90
2019.02.12,00:00,372848,380467,372100,380000,269
2019.02.13,00:00,379700,383699,377200,382500,383
2019.02.14,00:00,381600,383237,376700,380467,183
2019.02.15,00:00,380929,380929,379543,380929,5
2019.02.16,00:00,379500,390625,379100,390625,351
2019.02.17,00:00,390100,399860,389900,399398,522
2019.02.18,00:00,398200,429410,398200,413500,1058
2019.02.19,00:00,412100,426800,408800,425947,867
2019.02.20,00:00,434028,440700,429200,437000,729
2019.02.21,00:00,438600,439500,417175,419021,591
2019.02.22,00:00,414404,421099,408633,419021,31
2019.02.23,00:00,417400,445571,417400,445571,776
2019.02.24,00:00,445300,454500,434951,437491,1003
2019.02.25,00:00,437500,445500,422700,434028,889
2019.02.26,00:00,433500,439799,424500,431488,677
2019.02.27,00:00,431500,432200,425947,427333,330
2019.02.28,00:00,426400,432181,423800,432181,221
2019.03.01,00:00,432412,432643,429641,430565,13
2019.03.02,00:00,434028,436336,425717,425717,201
2019.03.03,00:00,421800,421800,404015,406300,356
2019.03.04,00:00,405100,406100,397782,402399,459
2019.03.05,00:00,402861,422946,402800,420176,477
2019.03.06,00:00,422700,429600,410900,412096,279
2019.03.07,00:00,414404,416000,410500,415559,148
2019.03.08,00:00,419483,419483,416944,418098,6
2019.03.09,00:00,422000,422000,416700,420600,305
